weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
3,-0.0250133,0.0252174,0.0264052,0,1,0,0,0,0.382683,0.92388
3,-0.0250084,0.0252022,0.0314051,0,1,0,0,0,0.382683,0.92388
3,-0.0250036,0.025187,0.0364051,0,1,0,0,0,0.382683,0.92388
3,-0.0249987,0.0251719,0.0414051,0,1,0,0,0,0.382683,0.92388
3,-0.0249938,0.0251567,0.0464051,0,1,0,0,0,0.382683,0.92388
3,-0.0249889,0.0251415,0.051405,0,1,0,0,0,0.382683,0.92388
3,-0.0249841,0.0251263,0.056405,0,1,0,0,0,0.382683,0.92388
3,-0.0249792,0.0251112,0.061405,0,1,0,0,0,0.382683,0.92388
3,-0.0249743,0.025096,0.066405,0,1,0,0,0,0.382683,0.92388
3,-0.0249695,0.0250808,0.0714049,0,1,0,0,0,0.382683,0.92388
3,-0.0249646,0.0250657,0.0764049,0,1,0,0,0,0.382683,0.92388
3,-0.0249597,0.0250505,0.0814049,0,1,0,0,0,0.382683,0.92388
3,-0.0249548,0.0250353,0.0864049,0,1,0,0,0,0.382683,0.92388
3,-0.02495,0.0250201,0.0914048,0,1,0,0,0,0.382683,0.92388
3,-0.0249451,0.025005,0.0964048,0,1,0,0,0,0.382683,0.92388
3,-0.0249402,0.0249898,0.101405,0,1,0,0,0,0.382683,0.92388
3,-0.0249354,0.0249746,0.106405,0,1,0,0,0,0.382683,0.92388
3,-0.0249305,0.0249594,0.111405,0,1,0,0,0,0.382683,0.92388
3,-0.0249256,0.0249443,0.116405,0,1,0,0,0,0.382683,0.92388
3,-0.0249208,0.0249291,0.121405,0,1,0,0,0,0.382683,0.92388
3,-0.0249159,0.0249139,0.126405,0,1,0,0,0,0.382683,0.92388
3,-0.024911,0.0248987,0.131405,0,1,0,0,0,0.382683,0.92388
3,-0.0249061,0.0248836,0.136405,0,1,0,0,0,0.382683,0.92388
3,-0.0249013,0.0248684,0.141405,0,1,0,0,0,0.382683,0.92388
3,-0.0248964,0.0248532,0.146405,0,1,0,0,0,0.382683,0.92388
3,-0.0248915,0.024838,0.151405,0,1,0,0,0,0.382683,0.92388
